tin,year,employees_count
6723022198,2021,3
6723022198,2022,4
6724008291,2018,0
6724008291,2019,0
6724008291,2020,0
6724008291,2021,0
6724008291,2022,0
6725006762,2018,1
6725006762,2019,1
6725014890,2018,2
6725014890,2019,2
6725014890,2020,3
6725014890,2021,4
6725014890,2022,4
6725015478,2018,3
6725015478,2019,3
6725015478,2020,8
6725015478,2021,12
6725015478,2022,10
6725031984,2018,1
6725031984,2019,1
6725031984,2020,1
6725031984,2021,1
6725031984,2022,1
6725032120,2018,0
6725032120,2019,0
6725032120,2020,0
6725032120,2021,0
6725032120,2022,0
6725032681,2018,1
6725032681,2019,2
6725032681,2020,1
6725032681,2021,1
6725032681,2022,2
6725034248,2020,0
6725034431,2020,1
6725034431,2021,1
6725034431,2022,1
6725034880,2021,1
6725035428,2021,0
6725035428,2022,0
6726014950,2019,0
6726014950,2020,0
6726014950,2021,0
6726015181,2018,1
6726015181,2019,1
6726015181,2020,1
6726015181,2021,0
6726015181,2022,1
6726017044,2019,0
6726018552,2018,1
6726018552,2019,0
6726018707,2021,1
6726019683,2018,1
6726022767,2018,2
6726022767,2019,2
6726022767,2020,2
6726022767,2021,2
6726022767,2022,2
6726022887,2018,3
6726022887,2019,3
6726022887,2020,0
6726022887,2021,1
6726022887,2022,1
6726023658,2018,1
6726023658,2019,1
6726023792,2018,0
6726023915,2018,1
6726023915,2019,1
6726023915,2020,1
6726023915,2021,1
6726023915,2022,1
6726026521,2021,0
6726026521,2022,0
6726503894,2018,1
6726503894,2019,1
6726503894,2020,0
6726503894,2021,0
6726503894,2022,1
6726504048,2018,3
6726504048,2019,4
6726504048,2020,2
6726504048,2021,2
6726504048,2022,1
6727025577,2018,1
6727027729,2018,0
6727027729,2019,0
6727027729,2020,1
6727027729,2021,1
6727027729,2022,5
6727029684,2018,1
6727029684,2019,0
6727029684,2020,4
6727029684,2021,2
6727029684,2022,1
6727031203,2018,1
6727031203,2019,1
6727031203,2020,1
6727031203,2021,1
6727031203,2022,1
6727032768,2019,0
6727032768,2020,0
6727032768,2021,0
6727032768,2022,0
6729026350,2018,0
6729026350,2019,0
6729026350,2020,1
6729026350,2021,1
6729026350,2022,1
6729041535,2018,1
6729041535,2019,1
6729041817,2018,1
6729041817,2019,1
6729041817,2020,1
6729041817,2021,1
6729041817,2022,1
6730026027,2018,1
6730034490,2018,0
6730034490,2019,1
6730034490,2020,1
6730034490,2021,1
6730034490,2022,1
6730040455,2020,1
6730040455,2022,1
6730041057,2018,0
6730041057,2020,0
6730043640,2018,1
6730043640,2019,1
6730043640,2020,0
6730043640,2022,3
6730049955,2018,14
6730049955,2019,13
6730049955,2020,16
6730049955,2021,18
6730049955,2022,18
6730056247,2018,0
6730056247,2019,1
6730056247,2020,1
6730058318,2018,0
6730058318,2019,0
6730058318,2020,1
6730058318,2021,0
6730058318,2022,0
6730058974,2018,3
6730058974,2019,3
6730058974,2020,3
6730058974,2021,3
6730058974,2022,2
6730063036,2018,0
6730063036,2019,0
6730063036,2020,0
6730063036,2021,0
6730063621,2018,1
6730063621,2019,1
6730063621,2020,1
6730063621,2021,1
6730063621,2022,0
6730065330,2018,1
6730065330,2019,1
6730065330,2021,0
6730065330,2022,1
6730072048,2018,0
6730072048,2019,0
6730072048,2020,0
6730072048,2021,1
6730072048,2022,1
6730072175,2018,1
6730072175,2019,1
6730072175,2020,0
6730072175,2021,0
6730072175,2022,0
6730073429,2018,5
6730073429,2019,4
6730073429,2020,4
6730073429,2021,4
6730073429,2022,5
6730075810,2018,3
6730075810,2019,2
6730075810,2020,1
6730075810,2021,1
6730075810,2022,1
6730079195,2018,0
6730079195,2019,0
6730079195,2020,1
6730079195,2021,1
6730079195,2022,1
6730079420,2018,2
6730082864,2018,1
6730082864,2019,1
6730082864,2020,1
6730082864,2021,0
6730083610,2018,1
6730083610,2019,1
6730083610,2020,1
6730083610,2021,1
6730083610,2022,1
6730084477,2018,1
6730084477,2019,1
6730084477,2021,1
6731036807,2018,15
6731036807,2019,15
6731036807,2020,13
6731036807,2021,14
6731036807,2022,13
6731038515,2018,1
6731038515,2019,1
6731038515,2020,0
6731038515,2021,1
6731038515,2022,1
6731044540,2018,7
6731044540,2019,6
6731044540,2020,5
6731044540,2021,5
6731044540,2022,5
6731056144,2018,1
6731056144,2019,1
6731056144,2020,1
6731057451,2018,1
6731060969,2018,0
6731060969,2019,0
6731060969,2020,0
6731060969,2021,1
6731063751,2018,2
6731063751,2019,4
6731063751,2020,6
6731063751,2021,5
6731063751,2022,5
6731067410,2018,5
6731067410,2019,4
6731067410,2020,5
6731067410,2021,5
6731067410,2022,5
6731068968,2018,3
6731068968,2019,1
6731068968,2020,2
6731068968,2021,2
6731068968,2022,1
6731078596,2018,3
6731078596,2019,3
6731078596,2020,3
6731078596,2021,3
6731078596,2022,2
6732001187,2018,4
6732001187,2019,4
6732001187,2020,4
6732001187,2021,4
6732001187,2022,4
6732004029,2018,1
6732004029,2019,1
6732004029,2020,1
6732004029,2021,1
6732004029,2022,1
6732006428,2018,0
6732006428,2019,0
6732006428,2020,0
6732011971,2018,2
6732011971,2019,1
6732011971,2020,1
6732011971,2021,1
6732011971,2022,1
6732019152,2019,1
6732019515,2018,1
6732019515,2019,1
6732019515,2022,1
6732022860,2018,1
6732022860,2019,1
6732022860,2020,0
6732022860,2021,1
6732022860,2022,2
6732023261,2018,4
6732023261,2019,4
6732023261,2020,6
6732023261,2021,9
6732023261,2022,11
6732024530,2018,4
6732024530,2019,4
6732024530,2020,6
6732024530,2021,7
6732024530,2022,8
6732026590,2018,2
6732026590,2019,1
6732026590,2020,0
6732026590,2021,1
6732026590,2022,1
6732027918,2018,0
6732030082,2018,1
6732030082,2019,1
6732030082,2020,0
6732030082,2021,0
6732030082,2022,0
6732032587,2018,1
6732032587,2019,1
6732032587,2020,1
6732032996,2018,1
6732032996,2019,0
6732032996,2020,0
6732032996,2021,0
6732032996,2022,0
6732033608,2018,0
6732033608,2019,0
6732033608,2020,0
6732033608,2021,1
6732033608,2022,1
6732035563,2018,2
6732035563,2019,2
6732035563,2020,2
6732035563,2021,2
6732035563,2022,2
6732036856,2018,1
6732036856,2019,1
6732036856,2020,2
6732036856,2021,2
6732036856,2022,2
6732039712,2018,0
6732039712,2019,0
6732039712,2020,1
6732039712,2021,1
6732039712,2022,1
6732043229,2018,14
6732043229,2019,26
6732043229,2020,38
6732043229,2021,30
6732043229,2022,18
6732050120,2018,1
6732050120,2019,1
6732050120,2020,1
6732050120,2021,0
6732050120,2022,1
6732058680,2018,1
6732058680,2019,4
6732058680,2020,5
6732058680,2021,6
6732058680,2022,6
6732059613,2018,2
6732059613,2019,2
6732059613,2020,1
6732059613,2021,2
6732059613,2022,2
6732060440,2018,1
6732060440,2019,1
6732060440,2020,1
6732060440,2021,1
6732060440,2022,0
6732061436,2018,0
6732061436,2019,0
6732061436,2020,1
6732061436,2021,1
6732061436,2022,1
6732062447,2018,0
6732063151,2018,1
6732063151,2019,1
6732065550,2018,1
6732065550,2019,1
6732066057,2018,4
6732066057,2019,8
6732066057,2020,4
6732066057,2021,3
6732066057,2022,2
6732066360,2018,12
6732066360,2019,15
6732066360,2020,17
6732066360,2021,17
6732066360,2022,17
6732067477,2018,2
6732067477,2019,1
6732067477,2020,1
6732067477,2021,1
6732067477,2022,1
6732067861,2018,1
6732067861,2019,1
6732067861,2020,1
6732067861,2021,1
6732068110,2018,1
6732068110,2019,1
6732068110,2020,1
6732068110,2021,1
6732069548,2018,3
6732069548,2019,4
6732069548,2020,4
6732069548,2021,0
6732069548,2022,3
6732070448,2018,1
6732070448,2019,1
6732070448,2020,1
6732070448,2021,1
6732070448,2022,1
6732070617,2019,0
6732072741,2018,1
6732072741,2019,0
6732074731,2018,3
6732074731,2019,1
6732074731,2020,1
6732074731,2021,1
6732074731,2022,2
6732075284,2018,1
6732075284,2019,1
6732075284,2020,1
6732075284,2021,1
6732075284,2022,1
6732079183,2018,1
6732079183,2019,0
6732079183,2020,1
6732079183,2021,1
6732079708,2018,4
6732079708,2019,4
6732079708,2020,3
6732079708,2021,5
6732080125,2018,2
6732080125,2019,1
6732100653,2018,2
6732100653,2019,2
6732100653,2020,2
6732100653,2021,2
6732100653,2022,0
6732100861,2018,1
6732101840,2018,1
6732102146,2018,6
6732102146,2019,3
6732102146,2020,3
6732102146,2021,3
6732102146,2022,3
6732102410,2018,0
6732102410,2019,0
6732102932,2018,1
6732102932,2019,2
6732102932,2020,3
6732102932,2021,0
6732102932,2022,1
6732102989,2018,1
6732102989,2019,1
6732102989,2020,1
6732102989,2021,1
6732102989,2022,1
6732103020,2018,1
6732103020,2019,1
6732103020,2020,1
6732103020,2021,1
6732103020,2022,1
6732103421,2018,1
6732103421,2019,1
6732103421,2020,1
6732103421,2021,0
6732103421,2022,0
6732103615,2018,2
6732103615,2019,2
6732103615,2020,2
6732103615,2021,3
6732103615,2022,3
6732104827,2018,2
6732104827,2019,3
6732104827,2020,1
6732104827,2021,0
6732104827,2022,1
6732106398,2018,0
6732106398,2019,0
6732106398,2020,1
6732107634,2018,1
6732107634,2019,1
6732107634,2020,1
6732107634,2021,1
6732107634,2022,1
6732109159,2018,1
6732109159,2019,1
6732109159,2020,1
6732109159,2021,1
6732109159,2022,0
6732111373,2018,1
6732111373,2019,1
6732111373,2020,1
6732111373,2021,1
6732111567,2018,2
6732111567,2019,1
6732111567,2020,2
6732111567,2021,2
6732111567,2022,2
6732111912,2018,4
6732111912,2019,5
6732111912,2020,6
6732111912,2021,5
6732111912,2022,8
6732113268,2018,1
6732113268,2019,1
6732116011,2018,14
6732116011,2019,3
6732116011,2020,0
6732116011,2021,2
6732116011,2022,2
6732119502,2018,1
6732119502,2019,2
6732119502,2020,2
6732119502,2021,3
6732119502,2022,3
6732120025,2018,1
6732120025,2019,0
6732120025,2020,0
6732120025,2021,0
6732120025,2022,0
6732120410,2018,2
6732120410,2019,2
6732120410,2020,2
6732120410,2021,2
6732120410,2022,0
6732123019,2018,2
6732123019,2019,2
6732123019,2020,2
6732123019,2021,2
6732123019,2022,2
6732123410,2018,3
6732123410,2019,1
6732123410,2020,1
6732123410,2021,1
6732123844,2018,1
6732123844,2019,1
6732123844,2020,3
6732123844,2021,0
6732124037,2018,0
6732124037,2019,1
6732124090,2018,6
6732124090,2019,6
6732124090,2020,6
6732124090,2021,9
6732124090,2022,13
6732124936,2018,2
6732124936,2019,1
6732124936,2020,0
6732124936,2021,1
6732124936,2022,0
6732128218,2018,1
6732128793,2018,1
6732128793,2019,1
6732128793,2020,1
6732128793,2021,1
6732128793,2022,1
6732129275,2018,1
6732129275,2019,1
6732129275,2020,1
6732129275,2021,1
6732129275,2022,1
6732129388,2018,1
6732129388,2019,1
6732129388,2020,1
6732129388,2021,2
6732129388,2022,1
6732131154,2018,2
6732131154,2019,3
6732131154,2020,0
6732131154,2021,1
6732131771,2018,1
6732131771,2019,1
6732131771,2020,1
6732131771,2021,1
6732131771,2022,9
6732131980,2018,3
6732131980,2019,2
6732131980,2020,0
6732131980,2021,1
6732131980,2022,1
6732133000,2018,10
6732133000,2019,11
6732133000,2020,12
6732133000,2021,11
6732133000,2022,12
6732134290,2018,2
6732134290,2019,4
6732134290,2020,3
6732134290,2021,3
6732134290,2022,2
6732135342,2018,1
6732135800,2018,1
6732135800,2019,1
6732136280,2018,2
6732136280,2019,2
6732136280,2020,0
6732136280,2021,2
6732136280,2022,2
6732137300,2018,1
6732137300,2019,1
6732137300,2020,1
6732137999,2019,0
6732137999,2020,0
6732137999,2021,0
6732137999,2022,0
6732138294,2018,3
6732138294,2019,2
6732138294,2020,2
6732138294,2021,2
6732138294,2022,2
6732138706,2018,0
6732138706,2019,0
6732138706,2020,2
6732138706,2021,3
6732138706,2022,3
6732142879,2018,2
6732142879,2019,1
6732143110,2018,1
6732143110,2019,2
6732143110,2020,2
6732143110,2021,2
6732143110,2022,2
6732143150,2018,0
6732143150,2020,0
6732143150,2021,0
6732144516,2019,1
6732144516,2020,0
6732145164,2018,1
6732145164,2019,37
6732145164,2020,51
6732145164,2021,38
6732145164,2022,41
6732147901,2018,1
6732147901,2019,1
6732147901,2020,1
6732147901,2021,1
6732147901,2022,1
6732148447,2019,1
6732151175,2018,0
6732151175,2019,0
6732151175,2020,0
6732151175,2021,1
6732151175,2022,1
6732151369,2018,2
6732151369,2019,2
6732151369,2020,2
6732151369,2021,2
6732151369,2022,2
6732152595,2018,1
6732153126,2018,1
6732153126,2019,1
6732153126,2020,1
6732153126,2021,1
6732153126,2022,1
6732155028,2018,0
6732155028,2019,0
6732156857,2018,4
6732156857,2019,3
6732157787,2018,1
6732157787,2019,2
6732157787,2020,0
6732157787,2021,1
6732158117,2018,1
6732158117,2019,1
6732158117,2020,1
6732159270,2018,1
6732159270,2019,1
6732160130,2018,1
6732160130,2019,1
6732160130,2020,1
6732160130,2021,1
6732160130,2022,1
6732161007,2018,1
6732161007,2019,1
6732165192,2018,1
6732165192,2019,2
6732165192,2020,0
6732165361,2019,1
6732165361,2020,2
6732165361,2022,1
6732165643,2019,0
6732165643,2020,0
6732165643,2021,1
6732167418,2018,1
6732167418,2019,2
6732167418,2020,2
6732167418,2021,2
6732167418,2022,2
6732167496,2018,3
6732167496,2020,4
6732167496,2021,2
6732167496,2022,0
6732168355,2018,0
6732168355,2019,0
6732168355,2020,0
6732168355,2021,1
6732168355,2022,1
6732170996,2018,1
6732170996,2019,4
6732170996,2020,5
6732170996,2021,6
6732170996,2022,6
6732171291,2018,0
6732171291,2019,2
6732171291,2020,6
6732171291,2021,5
6732173443,2019,1
6732174790,2019,1
6732174790,2020,1
6732174790,2021,0
6732174790,2022,0
6732175916,2019,3
6732176282,2019,1
6732176282,2020,6
6732176282,2021,6
6732176282,2022,5
6732178265,2019,1
6732178265,2020,1
6732178265,2021,0
6732178956,2019,1
6732178956,2021,1
6732178956,2022,1
6732179149,2020,0
6732179149,2021,0
6732181050,2019,1
6732181050,2020,1
6732181050,2021,1
6732181050,2022,1
6732181204,2019,1
6732181204,2020,4
6732181204,2021,2
6732182335,2019,1
6732182335,2020,1
6732182335,2021,1
6732182335,2022,1
6732182920,2019,1
6732182920,2020,1
6732188930,2019,1
6732194563,2020,1
6732195197,2020,0
6732195197,2021,1
6732195197,2022,1
6732196874,2020,1
6732196874,2021,1
6732196874,2022,1
6732197211,2020,0
6732197211,2021,0
6732197211,2022,0
6732200390,2020,1
6732201891,2020,0
6732202221,2020,2
6732202221,2021,2
6732203909,2020,0
6732203909,2021,1
6732203909,2022,1
6732204081,2021,1
6732204081,2022,1
6732205215,2021,1
6732205215,2022,1
6732205543,2021,0
6732205543,2022,1
6732206106,2021,0
6732206970,2021,1
6732209964,2021,1
6732209964,2022,1
6732210649,2021,1
6732210649,2022,1
6732211000,2021,1
6732211000,2022,1
6732213390,2021,4
6732213390,2022,1
6732213689,2021,3
6732213689,2022,6
6732215069,2021,1
6732215069,2022,2
6732215291,2021,0
6732215291,2022,1
6732217789,2021,0
6732217789,2022,1
6732219835,2021,1
6732219835,2022,1
6732219962,2022,0
6732220781,2021,0
6732220781,2022,2
6732220809,2021,0
6732220809,2022,0
6732227811,2022,0
6732229618,2022,1
6732233942,2022,0
6732236510,2022,1
6732240883,2022,0
6800001004,2022,1
6801004470,2018,1
6806004900,2018,3
6806004900,2019,1
6806004900,2022,1
6807007830,2018,1
6807007830,2019,1
6807007830,2020,0
6807007830,2021,1
6807009161,2018,2
6807009443,2018,1
6807009443,2019,1
6807009443,2020,11
6810007936,2018,1
6810007936,2019,1
6810007936,2020,1
6810007936,2021,1
6810007936,2022,1
6816001313,2018,2
6816001313,2019,1
6816001313,2020,1
6816001313,2021,1
6816001313,2022,1
6820015380,2018,1
6820022108,2019,2
6820022108,2020,2
6820022108,2021,2
6820022108,2022,2
6820029135,2018,10
6820029135,2019,6
6820034262,2018,1
6820034262,2019,1
6820034262,2020,1
6820034262,2021,1
6820034262,2022,1
6820042143,2022,0
6824003949,2018,1
6824003949,2019,1
6824003949,2020,1
6824003949,2021,0
6824003949,2022,1
6825005473,2018,1
6825006195,2018,1
6825006195,2019,1
6825006195,2020,1
6826005571,2018,2
6826005571,2019,2
6826007258,2022,1
6827018862,2018,1
6827021424,2018,1
6827022918,2018,1
6827022918,2019,1
6827022918,2020,3
6827022918,2021,2
6827022918,2022,1
6827023862,2018,1
6827023862,2019,1
6827023862,2020,1
6827023862,2021,1
6827023862,2022,1
6827024841,2018,1
6827026415,2018,1
6827026415,2022,0
6827031486,2019,1
6827031486,2020,1
6827031486,2021,1
6827031486,2022,1
6828003869,2018,1
6828003869,2019,1
6828003869,2020,1
6828003869,2021,1
6828003869,2022,1
6828006436,2018,3
6828006436,2019,3
6828006436,2020,2
6828006436,2021,3
6828006436,2022,3
6828007380,2018,1
6828007380,2019,1
6828007380,2020,2
6828007380,2021,2
6828007380,2022,1
6828009758,2020,6
6828009758,2021,7
6829001409,2018,2
6829001409,2019,3
6829001409,2020,2
6829001409,2021,2
6829001409,2022,2
6829010178,2018,0
6829011291,2018,4
6829011291,2019,4
6829012506,2018,6
6829012506,2019,5
6829012506,2020,5
6829012506,2021,5
6829012506,2022,5
6829012873,2018,0
6829012873,2019,0
6829012873,2020,0
6829021660,2018,3
6829021660,2019,1
6829023321,2018,0
6829026756,2018,1
6829026756,2019,1
6829026756,2020,1
6829026756,2021,1
6829026756,2022,1
6829031636,2018,5
6829031636,2019,2
6829031636,2020,2
6829031636,2021,6
6829031636,2022,2
6829033680,2018,1
6829033680,2019,1
6829033680,2020,1
6829033680,2021,1
6829033680,2022,1
6829037853,2018,0
6829037853,2019,0
6829038134,2018,1
6829038134,2019,1
6829038134,2020,0
6829038134,2021,1
6829038134,2022,1
6829038247,2018,1
6829038247,2019,1
6829038247,2020,1
6829040126,2018,2
6829040126,2019,1
6829040126,2020,1
6829040126,2021,1
6829040126,2022,1
6829044441,2018,1
6829044441,2019,1
6829044441,2020,0
6829050357,2018,1
6829050357,2019,1
6829050357,2020,1
6829050357,2021,1
6829050357,2022,1
6829051992,2018,2
6829051992,2019,1
6829051992,2020,1
6829051992,2021,1
6829051992,2022,1
6829052308,2018,3
6829052308,2019,1
6829052308,2020,1
6829053728,2018,2
6829053728,2020,1
6829053728,2021,1
6829053728,2022,2
6829055884,2018,3
6829055884,2019,1
6829055884,2020,1
6829055884,2021,1
6829055884,2022,1
6829057440,2019,1
6829057440,2020,1
6829057440,2021,0
6829057440,2022,1
6829058740,2018,8
6829058740,2019,6
6829058740,2020,1
6829058740,2021,1
6829058740,2022,1
6829063726,2018,11
6829063726,2019,13
6829063726,2020,0
6829063726,2021,12
6829063726,2022,5
6829064800,2018,1
6829064800,2019,2
6829064800,2020,1
6829064800,2021,1
6829064800,2022,1
6829066879,2018,1
6829066879,2019,1
6829067551,2018,1
6829068040,2018,5
6829068040,2019,6
6829068040,2020,3
6829068040,2021,1
6829068040,2022,4
6829070226,2018,0
6829070226,2019,1
6829070226,2020,1
6829070226,2021,0
6829070226,2022,1
6829073308,2018,1
6829073308,2019,1
6829073308,2020,2
6829073308,2021,2
6829073308,2022,1
6829073474,2018,1
6829073474,2019,1
6829073474,2020,1
6829073474,2021,1
6829073474,2022,1
6829073717,2018,1
6829073717,2019,1
6829077790,2018,1
6829077790,2019,1
6829077790,2020,1
6829077790,2021,1
6829077790,2022,1
6829077863,2018,0
6829077863,2019,0
6829077863,2020,0
6829081193,2018,2
6829081193,2019,2
6829081193,2020,2
6829081193,2021,2
6829081193,2022,2
6829082285,2018,9
6829082285,2019,10
6829082285,2020,10
6829082285,2021,10
6829082285,2022,8
6829086794,2018,3
6829086794,2019,4
6829086794,2020,0
6829086794,2021,4
6829086794,2022,3
6829087484,2018,3
6829087484,2019,2
6829087484,2020,2
6829087484,2021,2
6829087759,2018,5
6829087759,2019,5
6829087759,2020,5
6829087759,2021,3
6829087759,2022,3
6829088368,2018,1
6829088368,2019,2
6829088368,2020,2
6829088368,2021,2
6829088368,2022,1
6829088488,2018,1
6829088488,2019,1
6829088488,2020,0
6829088488,2021,1
6829088488,2022,1
6829089731,2018,3
6829089731,2019,3
6829089731,2020,0
6829089731,2021,2
6829089731,2022,2
6829089876,2018,1
6829092100,2018,0
6829092100,2019,0
6829092100,2020,0
6829092100,2021,0
6829092100,2022,0
6829092815,2018,1
6829092815,2019,1
6829092815,2020,1
6829093142,2018,1
6829093142,2019,1
6829093142,2020,0
6829093142,2021,1
6829093142,2022,1
6829094026,2018,1
6829094474,2019,0
6829094474,2020,1
6829094474,2021,0
6829094474,2022,0
6829094611,2018,0
6829094611,2019,0
6829096418,2018,0
6829096418,2019,0
6829096418,2020,0
6829096418,2021,0
6829096922,2018,1
6829096922,2019,0
6829097933,2018,2
6829097933,2019,2
6829100424,2018,1
6829100424,2019,1
6829100424,2020,1
6829100424,2021,1
6829100424,2022,1
6829101033,2018,1
6829101033,2019,0
6829101033,2020,0
6829101033,2021,0
6829101481,2018,0
6829101481,2019,0
6829103753,2018,0
6829103753,2019,1
6829103753,2020,0
6829103753,2022,0
6829103810,2018,1
6829103810,2019,0
6829105623,2018,10
6829105623,2019,9
6829105623,2020,7
6829105623,2021,8
6829105623,2022,6
6829106088,2018,1
6829106088,2019,1
6829106088,2020,1
6829106088,2021,1
6829106909,2018,2
6829106909,2019,2
6829106909,2020,2
6829106909,2021,1
6829106909,2022,1
6829107451,2018,1
6829107451,2019,1
6829107451,2020,1
6829107451,2021,0
6829107451,2022,1
6829107959,2018,1
6829107959,2019,1
6829107959,2020,1
6829107959,2021,1
6829107959,2022,1
6829108800,2018,2
6829108800,2019,2
6829108800,2020,1
6829108938,2018,2
6829108938,2019,1
6829108938,2020,1
6829108938,2021,2
6829108938,2022,2
6829109160,2018,0
